Unnamed: 0,index,authors,avg_rating,best_book_id,book_id,books_count,description,genres,goodreads_book_id,language_code,original_publication_year,original_title,num_pages,publishDate,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count,small_image_url,title,work_id,work_ratings_count,work_text_reviews_count,authors_2,user_id,rating,rating_bin,main_genre,processed_description,processed_genres
9311.0,7863.0,['[Steve Perry]'],3.81,9549.0,7864,27.0,"Here is the untold story of the events that took place between the movies The Empire Strikes Back and Return of the Jedi: a novel in which Darth Vader still lives--and battles a villain as powerful and evil as himself.SHADOWS OF THE EMPIREIt is a time of crisis. Han Solo, frozen in carbonite, is being taken to the vile gangster Jabba the Hutt. As Princess Leia mounts a rescue mission including Luke Skywalker, Lando Calrissian, and a brilliant young pilot, Darth Vader pits himself against a cunning and ruthless rival. Xizor is the leader of a powerful crime syndicate who seeks to supplant Vader for the favor of their mutual master, the dreaded Emperor. Their target: Luke Skywalker. Suddenly Luke finds himself the potential prize of the two most evil entities in the galaxy--one who wants him alive...and one who wants him dead.","['science-fiction', 'fiction', 'fantasy', 'books', 'science']",9549.0,eng,1996.0, ,385.0,"('4', None, '1997')",185.0,927.0,3880.0,5001.0,3695.0,12927.0,https://images.gr-assets.com/books/1361481442s/9549.jpg,shadows of the empire (star wars),858558.0,13688.0,382.0,['[Steve Perry]'],20745.0,4.0,"(3.41, 3.88]",['science-fiction',untold story events took place movies empire strikes back return jedi novel darth vader still livesand battles villain powerful evil himselfshadows empireit time crisis han solo frozen carbonite taken vile gangster jabba hutt princess leia mounts rescue mission including luke skywalker lando calrissian brilliant young pilot darth vader pits cunning ruthless rival xizor leader powerful crime syndicate seeks supplant vader favor mutual master dreaded emperor target luke skywalker suddenly luke finds potential prize two evil entities galaxyone wants aliveand one wants dead,"[""['science-fiction'"", ""'fiction'"", ""'fantasy'"", ""'books'"", ""'science']""]"
8271.0,1747.0,['[Jennifer Weiner]'],3.64,14756.0,1748,48.0,"New York Times bestselling author Jennifer Weiner’s unforgettable story of adjusting to suburbia—and all the surprises hidden behind its doors.For Kate Klein, a semi-accidental mother of three, suburbia has been full of unpleasant surprises. Her once-loving husband is hardly ever home. The supermommies on the playground routinely snub her. Her days are spent carpooling and enduring endless games of Candy Land, and at night, most of her orgasms are of the do-it-yourself variety.When a fellow mother is murdered, Kate finds that the unsolved mystery is the most exciting thing to happen in Upchurch, Connecticut, since her neighbors broke ground for a guesthouse and cracked their septic tank. Even though the local police chief warns her that crime-fighting's a job best left to the professionals, Kate launches an unofficial investigation -- from 8:45 to 11:30 on Mondays, Wednesdays, and Fridays, when her kids are in nursery school.As Kate is drawn deeper into the murdered woman's past, she begins to uncover the secrets and lies behind Upchurch's picket-fence facade -- and considers the choices and compromises all modern women make as they navigate between marriage and independence, small towns and big cities, being a mother and having a life of one's own.","['chick-lit', 'fiction', 'mystery', 'romance', 'contemporary', 'suspense', 'crime', 'books']",14756.0,eng,2005.0,Goodnight Nobody,387.0,"('5', '2', '2006')",1088.0,4432.0,17806.0,18827.0,10992.0,51748.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,goodnight nobody,1440388.0,53145.0,1870.0,['[Jennifer Weiner]'],5129.0,5.0,"(3.41, 3.88]",['chick-lit',new york times bestselling author jennifer weiner ’ unforgettable story adjusting suburbia—and surprises hidden behind doorsfor kate klein semiaccidental mother three suburbia full unpleasant surprises onceloving husband hardly ever home supermommies playground routinely snub days spent carpooling enduring endless games candy land night orgasms doityourself varietywhen fellow mother murdered kate finds unsolved mystery exciting thing happen upchurch connecticut since neighbors broke ground guesthouse cracked septic tank even though local police chief warns crimefightings job best left professionals kate launches unofficial investigation 845 1130 mondays wednesdays fridays kids nursery schoolas kate drawn deeper murdered womans past begins uncover secrets lies behind upchurchs picketfence facade considers choices compromises modern women make navigate marriage independence small towns big cities mother life ones,"[""['chick-lit'"", ""'fiction'"", ""'mystery'"", ""'romance'"", ""'contemporary'"", ""'suspense'"", ""'crime'"", ""'books']""]"
8947.0,6431.0,['[Jen Hatmaker]'],3.34,23743603.0,6432,4.0,"The popular writer, blogger, and television personality reveals with humor and style how Jesus' extravagant grace is the key to dealing with life's biggest challenge: people.The majority of our joys, struggles, thrills, and heartbreaks relate to people, beginning first with ourselves and then the people we came from, married, birthed, live by, live for, go to church with, don't like, don't understand, fear, struggle with, compare ourselves to, and judge. People are the best and worst thing about the human life.Jen Hatmaker knows this all too well, and so she reveals how to practice kindness, grace, truthfulness, vision, and love to ourselves and those around us. By doing this, For the Love leads our generation to reimagine Jesus' grace as a way of life, and it does it in a funny yet profound manner that Christian readers will love. Along the way, Hatmaker shows readers how to reclaim their prophetic voices and become Good News again to a hurting, polarized world.","['christian', 'nonfiction', 'religion', 'self-help', 'memoir', 'spirituality', 'biography', 'fiction']",23743603.0,eng,2015.0,Ghost World,224.0,"('8', '18', '2015')",969.0,2176.0,4635.0,4210.0,2373.0,14295.0,https://images.gr-assets.com/books/1418787928s/23743603.jpg,miramont's ghost,42367516.0,14363.0,1605.0,['[Jen Hatmaker]'],43172.0,4.0,"(2.94, 3.41]",['christian',popular writer blogger television personality reveals humor style jesus extravagant grace key dealing lifes biggest challenge peoplethe majority joys struggles thrills heartbreaks relate people beginning first people came married birthed live live go church dont like dont understand fear struggle compare judge people best worst thing human lifejen hatmaker knows well reveals practice kindness grace truthfulness vision love around us love leads generation reimagine jesus grace way life funny yet profound manner christian readers love along way hatmaker shows readers reclaim prophetic voices become good news hurting polarized world,"[""['christian'"", ""'nonfiction'"", ""'religion'"", ""'self-help'"", ""'memoir'"", ""'spirituality'"", ""'biography'"", ""'fiction']""]"
28.0,28.0,['John Steinbeck'],3.84,890.0,32,373.0,"The compelling story of two outsiders striving to find their place in an unforgiving world. Drifters in search of work, George and his simple-minded friend Lennie have nothing in the world except each other and a dream -- a dream that one day they will have some land of their own. Eventually they find work on a ranch in California’s Salinas Valley, but their hopes are doomed as Lennie, struggling against extreme cruelty, misunderstanding and feelings of jealousy, becomes a victim of his own strength. Tackling universal themes such as the friendship of a shared vision, and giving voice to America’s lonely and dispossessed, Of Mice and Men has proved one of Steinbeck’s most popular works, achieving success as a novel, a Broadway play and three acclaimed films.","['classics', 'fiction', 'historical-fiction']",890.0,eng,1937.0,Of Mice and Men ,103.0,01/08/02,46630.0,110856.0,355169.0,532291.0,473795.0,1467496.0,https://images.gr-assets.com/books/1437235233s/890.jpg,of mice and men,40283.0,1518741.0,24642.0,['John Steinbeck'],49912.0,5.0,"(3.41, 3.88]",['classics',compelling story two outsiders striving find place unforgiving world drifters search work george simpleminded friend lennie nothing world except dream dream one day land eventually find work ranch california ’ salinas valley hopes doomed lennie struggling extreme cruelty misunderstanding feelings jealousy becomes victim strength tackling universal themes friendship shared vision giving voice america ’ lonely dispossessed mice men proved one steinbeck ’ popular works achieving success novel broadway play three acclaimed films,"[""['classics'"", ""'fiction'"", ""'historical-fiction']""]"
1263.0,1263.0,['Michael   Lewis'],4.16,817791.0,1349,35.0,"When we first meet Michael Oher, he is one of thirteen children by a mother addicted to crack; he does not know his real name, his father, his birthday, or how to read or write. He takes up football and school after a rich, white, Evangelical family plucks him from the streets. Then two great forces alter Oher: the family's love and the evolution of professional football itself into a game in which the quarterback must be protected at any cost. Our protagonist becomes the priceless package of size, speed, and agility necessary to guard the quarterback's greatest vulnerability: his blind side.","['sports', 'nonfiction', 'biography', 'business', 'memoir']",817791.0,eng,2006.0,The Blind Side: Evolution of a Game,339.0,September 17th 2007,1235.0,2171.0,10263.0,22861.0,29089.0,37792.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,the blind side: evolution of a game,808779.0,65619.0,3368.0,['Michael   Lewis'],38427.0,4.0,"(3.88, 4.35]",['sports',first meet michael oher one thirteen children mother addicted crack know real name father birthday read write takes football school rich white evangelical family plucks streets two great forces alter oher familys love evolution professional football game quarterback must protected cost protagonist becomes priceless package size speed agility necessary guard quarterbacks greatest vulnerability blind side,"[""['sports'"", ""'nonfiction'"", ""'biography'"", ""'business'"", ""'memoir']""]"
9700.0,9114.0,"['[Douglas Preston', 'Lincoln Child]']",3.58,8286216.0,9115,47.0,"Introducing Gideon Crew: trickster, prodigy, master thiefAt twelve, Gideon Crew witnessed his father, a world-class mathematician, accused of treason and gunned down.At twenty-four, summoned to his dying mother's bedside, Gideon learned the truth: His father was framed and deliberately slaughtered. With her last breath, she begged her son to avenge him.Now, with a new purpose in his life, Gideon crafts a one-time mission of vengeance, aimed at the perpetrator of his father's destruction. His plan is meticulous, spectacular, and successful.But from the shadows, someone is watching. A very powerful someone, who is impressed by Gideon's special skills. Someone who has need of just such a renegade.For Gideon, this operation may be only the beginning . . .","['thriller', 'fiction', 'mystery', 'suspense', 'crime', 'contemporary', 'fantasy']",8286216.0,eng,2011.0,Gideon's Sword,342.0,"('2', '22', '2011')",439.0,1281.0,4071.0,4598.0,2528.0,11227.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"gideon's sword (gideon crew, #1)",13134603.0,12917.0,1160.0,"['[Douglas Preston', 'Lincoln Child]']",11752.0,4.0,"(3.41, 3.88]",['thriller',introducing gideon crew trickster prodigy master thiefat twelve gideon crew witnessed father worldclass mathematician accused treason gunned downat twentyfour summoned dying mothers bedside gideon learned truth father framed deliberately slaughtered last breath begged son avenge himnow new purpose life gideon crafts onetime mission vengeance aimed perpetrator fathers destruction plan meticulous spectacular successfulbut shadows someone watching powerful someone impressed gideons special skills someone need renegadefor gideon operation may beginning,"[""['thriller'"", ""'fiction'"", ""'mystery'"", ""'suspense'"", ""'crime'"", ""'contemporary'"", ""'fantasy']""]"
6345.0,6345.0,['Patricia Polacco'],4.52,216048.0,7364,14.0,"The real-life, classic story of a dyslexic girl and the teacher who would not let her fail. A perfect gift for teachers and for reading students of any age.Patricia Polacco is now one of America's most loved children's book creators, but once upon a time, she was a little girl named Trisha starting school. Trisha could paint and draw beautifully, but when she looked at words on a page, all she could see was jumble. It took a very special teacher to recognize little Trisha's dyslexia: Mr. Falker, who encouraged her to overcome her reading disability. Patricia Polacco will never forget him, and neither will we.This inspiring story is available in a deluxe slipcased edition, complete with a personal letter to readers from Patricia Polacco herself. Thank You, Mr. Falker will make a beautiful gift for the special child who needs encouragement or any special teacher who has made a difference in the child's life.",['fiction'],216048.0,eng,1998.0,"Thank You, Mr. Falker",40.0,May 7th 2001,131.0,272.0,1209.0,2735.0,9257.0,13049.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"thank you, mr. falker",209160.0,13604.0,881.0,['Patricia Polacco'],32041.0,3.0,"(4.35, 4.82]",['fiction'],reallife classic story dyslexic girl teacher would let fail perfect gift teachers reading students agepatricia polacco one americas loved childrens book creators upon time little girl named trisha starting school trisha could paint draw beautifully looked words page could see jumble took special teacher recognize little trishas dyslexia mr falker encouraged overcome reading disability patricia polacco never forget neither wethis inspiring story available deluxe slipcased edition complete personal letter readers patricia polacco thank mr falker make beautiful gift special child needs encouragement special teacher made difference childs life,"[""['fiction']""]"
3433.0,3433.0,"['Alexander Hamilton', 'James Madison', 'John Jay', 'Philo-Publius', 'Clinton Rossiter', 'Charles R. Kessler']",4.05,110331.0,3720,424.0,"Hailed by Thomas Jefferson as “the best commentary on the principles of government which was ever written"", The Federalist Papers is a collection of eighty-five essays published by Founding Fathers Alexander Hamilton, James Madison, and John Jay from 1787 to 1788, as a means to persuade the public to ratify the Constitution of the United States.
  
  With nearly two-thirds of the essays written by Hamilton, this enduring classic is perfect for modern audiences passionate about his work or seeking a deeper understanding of one of the most important documents in US history.
","['history', 'nonfiction', 'classics', 'philosophy']",110331.0,eng,1787.0,The Federalist,688.0,April 1st 2003,448.0,1394.0,5786.0,9205.0,11187.0,24648.0,https://images.gr-assets.com/books/1327865541s/110331.jpg,the federalist papers,707252.0,28020.0,569.0,"['Alexander Hamilton', 'James Madison', 'John Jay', 'Philo-Publius', 'Clinton Rossiter', 'Charles R. Kessler']",14785.0,5.0,"(3.88, 4.35]",['history',hailed thomas jefferson “ best commentary principles government ever written federalist papers collection eightyfive essays published founding fathers alexander hamilton james madison john jay 1787 1788 means persuade public ratify constitution united states nearly twothirds essays written hamilton enduring classic perfect modern audiences passionate work seeking deeper understanding one important documents us history,"[""['history'"", ""'nonfiction'"", ""'classics'"", ""'philosophy']""]"
9842.0,9510.0,['[Jane Green]'],3.41,6054190.0,9511,35.0,"The instant NY Times bestseller from one of the most beloved voices in women's fiction. An ever-growing legion of fans greets the publication of each new tale from the inimitable Jane Green.Her latest gem, Dune Road, is set in tony Highfield, Connecticut, where recent divorcee Kit Hargrove has joyfully exchanged the requisite diamond studs and Persian rugs of a Wall Street Widow for a clapboard Cape with sea-green shutters and sprawling impatiens. Her kids are content, her ex cooperative, and each morning she wakes up to her dream job: assisting the blockbuster novelist Robert McClore. Then an unexpected series of events forces Kit to realize that her blissfully constructed idyll and blossoming new romance aren't as perfect as she thought. A warm, witty, and gloriously observed meditation on the challenges of starting over, Dune Road is Jane Green at her absolute best.","['chick-lit', 'fiction', 'romance', 'contemporary', 'books']",6054190.0,eng,2004.0,Ghost World,341.0,"('6', '16', '2009')",481.0,1540.0,4164.0,3396.0,1927.0,10608.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,dune road,6229996.0,11508.0,843.0,['[Jane Green]'],15821.0,2.0,"(2.94, 3.41]",['chick-lit',instant ny times bestseller one beloved voices womens fiction evergrowing legion fans greets publication new tale inimitable jane greenher latest gem dune road set tony highfield connecticut recent divorcee kit hargrove joyfully exchanged requisite diamond studs persian rugs wall street widow clapboard cape seagreen shutters sprawling impatiens kids content ex cooperative morning wakes dream job assisting blockbuster novelist robert mcclore unexpected series events forces kit realize blissfully constructed idyll blossoming new romance arent perfect thought warm witty gloriously observed meditation challenges starting dune road jane green absolute best,"[""['chick-lit'"", ""'fiction'"", ""'romance'"", ""'contemporary'"", ""'books']""]"
7156.0,7156.0,['خالد الباتلي'],3.04,7824768.0,8466,2.0,"""ليتها تقرأ"" هي ليست كلمات جمعت بين دفتي كتاب، إنها رسالة موجهة إلى كل أنثى، فبرأي الشاعر ""ليس أجمل من أن تعشق أنثى وليس أجمل من أن يكون عشقك لها حياة، من يريد سمواً في حياته فليلحق بركب أنثى ويرقب شرفاتها... ويبتهل"". هي كلمات يخطها ""خالد الباتلي"" يبعث بها إلى كل رجل في هذا العالم ليقول له: ""كل رجل جميل.. تسكن تفاصيله أنثى أجمل.. وكل أنثى باهتة.. يتسبب في آلامها رجل أحمق!! أنوثتها.. ""تحت الرماد"".. إطلالتها ""ملاذ الأرواح"".. صوتها.. ""سكن الليل"".. حياتها.. ""البعد الآخر"". تفاصيلها.. ""كائنات سردية"".. فشاعرنا يغرق في بحر من الحب يتعلم منه أبجدية الغفران فيشدو متضرعاً: ""...سامحني يا الله، أحبها أكثر مما يجب.. وأقل مما تستحق، يارب لا تأخذها مني... ولا تخنقها بي.. ولا تحرمنا الموت فيها حباً، يا رب إني أحبها.. فهي خالدة بروحي... وأنا بها خالد.."". مجموعة شعرية رائعة يمنح فيها الحياة لكل المحبين.","['poetry', 'romance', 'nonfiction']",7824768.0,ara,2010.0,ليتها تقرأ,175.0,2010,1662.0,1921.0,2575.0,1731.0,1940.0,9807.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,ليتها تقرأ,10871526.0,9829.0,1427.0,['خالد الباتلي'],30440.0,5.0,"(2.94, 3.41]",['poetry',ليتها تقرأ هي ليست كلمات جمعت بين دفتي كتاب، إنها رسالة موجهة إلى كل أنثى، فبرأي الشاعر ليس أجمل من أن تعشق أنثى وليس أجمل من أن يكون عشقك لها حياة، من يريد سمواً في حياته فليلحق بركب أنثى ويرقب شرفاتها ويبتهل هي كلمات يخطها خالد الباتلي يبعث بها إلى كل رجل في هذا العالم ليقول له كل رجل جميل تسكن تفاصيله أنثى أجمل وكل أنثى باهتة يتسبب في آلامها رجل أحمق أنوثتها تحت الرماد إطلالتها ملاذ الأرواح صوتها سكن الليل حياتها البعد الآخر تفاصيلها كائنات سردية فشاعرنا يغرق في بحر من الحب يتعلم منه أبجدية الغفران فيشدو متضرعاً سامحني يا الله، أحبها أكثر مما يجب وأقل مما تستحق، يارب لا تأخذها مني ولا تخنقها بي ولا تحرمنا الموت فيها حباً، يا رب إني أحبها فهي خالدة بروحي وأنا بها خالد مجموعة شعرية رائعة يمنح فيها الحياة لكل المحبين,"[""['poetry'"", ""'romance'"", ""'nonfiction']""]"
1646.0,1646.0,['Rebecca Donovan'],4.23,11561469.0,1753,32.0,"""No one tried to get involved with me, and I kept to myself. This was the place where everything was supposed to be safe and easy. How could Evan Mathews unravel my constant universe in just one day?""In the affluent town of Weslyn, Connecticut, where most people worry about what to be seen in and who to be seen with, Emma Thomas would rather not be seen at all. She’s more concerned with feigning perfection while pulling down her sleeves to conceal the bruises - not wanting anyone to know how far from perfect her life truly is. Without expecting it, she finds love. It challenges her to recognize her own worth - but at the risk of revealing the terrible secret she’s desperate to hide. Reason to Breathe is an electrifying page turner from start to finish, a unique tale of life-changing love, unspeakable cruelty, and one girl’s fragile grasp of hope.","['romance', 'young-adult', 'contemporary', 'fiction']",11561469.0,eng,2011.0,Reason to Breathe,377.0,May 10th 2011,1711.0,2907.0,9999.0,24125.0,39145.0,68676.0,https://images.gr-assets.com/books/1329013365s/11561469.jpg,"reason to breathe (breathing, #1)",16501870.0,77887.0,5476.0,['Rebecca Donovan'],22303.0,3.0,"(3.88, 4.35]",['romance',one tried get involved kept place everything supposed safe easy could evan mathews unravel constant universe one dayin affluent town weslyn connecticut people worry seen seen emma thomas would rather seen ’ concerned feigning perfection pulling sleeves conceal bruises wanting anyone know far perfect life truly without expecting finds love challenges recognize worth risk revealing terrible secret ’ desperate hide reason breathe electrifying page turner start finish unique tale lifechanging love unspeakable cruelty one girl ’ fragile grasp hope,"[""['romance'"", ""'young-adult'"", ""'contemporary'"", ""'fiction']""]"
9538.0,8654.0,"['[James Andrew Miller', 'Tom Shales]']",3.69,9476510.0,8655,12.0,"In the exclusive behind the scenes look, sports fans can unlock the fascinating history of the channel that changed the way people watch and interact with their favorite teams. It began, in 1979, as a mad idea of starting a cable channel to televise local sporting events throughout the state of Connecticut. Today, ESPN is arguably the most successful network in modern television history, spanning eight channels in the Unites States and around the world. But the inside story of its rise has never been fully told-until now.  Drawing upon over 500 interviews with the greatest names in ESPN's history and an All-Star collection of some of the world's finest athletes, bestselling authors James Miller and Tom Shales take us behind the cameras. Now, in their own words, the men and women who made ESPN great reveal the secrets behind its success-as well as the many scandals, rivalries, off-screen battles and triumphs that have accompanied that ascent. From the unknown producers and business visionaries to the most famous faces on television, it's all here.","['sports', 'nonfiction', 'history', 'business', 'biography', 'memoir', 'books']",9476510.0,eng,2011.0,Those Guys Have All the Fun: Inside the World of ESPN,763.0,"('5', '24', '2011')",313.0,833.0,2990.0,3593.0,2464.0,9413.0,https://images.gr-assets.com/books/1344271458s/9476510.jpg,those guys have all the fun: inside the world of espn,14361764.0,10193.0,573.0,"['[James Andrew Miller', 'Tom Shales]']",18113.0,5.0,"(3.41, 3.88]",['sports',exclusive behind scenes look sports fans unlock fascinating history channel changed way people watch interact favorite teams began 1979 mad idea starting cable channel televise local sporting events throughout state connecticut today espn arguably successful network modern television history spanning eight channels unites states around world inside story rise never fully tolduntil drawing upon 500 interviews greatest names espns history allstar collection worlds finest athletes bestselling authors james miller tom shales take us behind cameras words men women made espn great reveal secrets behind successas well many scandals rivalries offscreen battles triumphs accompanied ascent unknown producers business visionaries famous faces television,"[""['sports'"", ""'nonfiction'"", ""'history'"", ""'business'"", ""'biography'"", ""'memoir'"", ""'books']""]"
7156.0,7156.0,['خالد الباتلي'],3.04,7824768.0,8466,2.0,"""ليتها تقرأ"" هي ليست كلمات جمعت بين دفتي كتاب، إنها رسالة موجهة إلى كل أنثى، فبرأي الشاعر ""ليس أجمل من أن تعشق أنثى وليس أجمل من أن يكون عشقك لها حياة، من يريد سمواً في حياته فليلحق بركب أنثى ويرقب شرفاتها... ويبتهل"". هي كلمات يخطها ""خالد الباتلي"" يبعث بها إلى كل رجل في هذا العالم ليقول له: ""كل رجل جميل.. تسكن تفاصيله أنثى أجمل.. وكل أنثى باهتة.. يتسبب في آلامها رجل أحمق!! أنوثتها.. ""تحت الرماد"".. إطلالتها ""ملاذ الأرواح"".. صوتها.. ""سكن الليل"".. حياتها.. ""البعد الآخر"". تفاصيلها.. ""كائنات سردية"".. فشاعرنا يغرق في بحر من الحب يتعلم منه أبجدية الغفران فيشدو متضرعاً: ""...سامحني يا الله، أحبها أكثر مما يجب.. وأقل مما تستحق، يارب لا تأخذها مني... ولا تخنقها بي.. ولا تحرمنا الموت فيها حباً، يا رب إني أحبها.. فهي خالدة بروحي... وأنا بها خالد.."". مجموعة شعرية رائعة يمنح فيها الحياة لكل المحبين.","['poetry', 'romance', 'nonfiction']",7824768.0,ara,2010.0,ليتها تقرأ,175.0,2010,1662.0,1921.0,2575.0,1731.0,1940.0,9807.0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,ليتها تقرأ,10871526.0,9829.0,1427.0,['خالد الباتلي'],19409.0,3.0,"(2.94, 3.41]",['poetry',ليتها تقرأ هي ليست كلمات جمعت بين دفتي كتاب، إنها رسالة موجهة إلى كل أنثى، فبرأي الشاعر ليس أجمل من أن تعشق أنثى وليس أجمل من أن يكون عشقك لها حياة، من يريد سمواً في حياته فليلحق بركب أنثى ويرقب شرفاتها ويبتهل هي كلمات يخطها خالد الباتلي يبعث بها إلى كل رجل في هذا العالم ليقول له كل رجل جميل تسكن تفاصيله أنثى أجمل وكل أنثى باهتة يتسبب في آلامها رجل أحمق أنوثتها تحت الرماد إطلالتها ملاذ الأرواح صوتها سكن الليل حياتها البعد الآخر تفاصيلها كائنات سردية فشاعرنا يغرق في بحر من الحب يتعلم منه أبجدية الغفران فيشدو متضرعاً سامحني يا الله، أحبها أكثر مما يجب وأقل مما تستحق، يارب لا تأخذها مني ولا تخنقها بي ولا تحرمنا الموت فيها حباً، يا رب إني أحبها فهي خالدة بروحي وأنا بها خالد مجموعة شعرية رائعة يمنح فيها الحياة لكل المحبين,"[""['poetry'"", ""'romance'"", ""'nonfiction']""]"
3529.0,3529.0,['Laurell K. Hamilton'],3.81,121927.0,3832,43.0,"Also see: Alternate Cover Editions for this ISBN [ACE]  
  ACE #1
These days, Anita Blake is less interested in vampire politics than in an ancient, ordinary dread she shares with women down the ages: she may be pregnant. And, if she is, whether the father is a vampire, a werewolf, or someone else entirely, he knows perfectly well that being a Federal Marshal known for raising the dead and being a vampire executioner, is no way to bring up a baby.","['paranormal', 'fantasy', 'romance', 'fiction', 'horror']",121927.0,eng,2006.0,"Danse Macabre (Anita Blake, Vampire Hunter, #14)",517.0,March 27th 2007,1596.0,3750.0,9051.0,10973.0,13841.0,36848.0,https://images.gr-assets.com/books/1289499526s/121927.jpg,"danse macabre (anita blake, vampire hunter, #14)",7313984.0,39211.0,806.0,['Laurell K. Hamilton'],20028.0,1.0,"(3.41, 3.88]",['paranormal',also see alternate cover editions isbn ace ace 1 days anita blake less interested vampire politics ancient ordinary dread shares women ages may pregnant whether father vampire werewolf someone else entirely knows perfectly well federal marshal known raising dead vampire executioner way bring baby,"[""['paranormal'"", ""'fantasy'"", ""'romance'"", ""'fiction'"", ""'horror']""]"
9502.0,8558.0,['[Ken Akamatsu]'],3.73,1015311.0,8559,18.0,"At the age of 5, Keitaro and his childhood sweetheart promised to meet again as students at Japan's most prestigious university. Now 20, he can't pass his entrance exams...or even remember the girl's name. Stumbling into a fluke job at an all-girls dormitory may be his last chance. In the series that inspired the new hit anime, Love Hina proves that love conquers all. Even stupidity.","['manga', 'comics', 'romance', 'graphic-novels', 'fiction', 'young-adult', 'contemporary']",1015311.0,eng,1999.0,ラブひな #1,198.0,"('5', '7', '2002')",684.0,1135.0,2594.0,2664.0,3969.0,10926.0,https://images.gr-assets.com/books/1324954179s/1015311.jpg,"love hina, vol. 01",2553131.0,11046.0,119.0,['[Ken Akamatsu]'],36458.0,4.0,"(3.41, 3.88]",['manga',age 5 keitaro childhood sweetheart promised meet students japans prestigious university 20 cant pass entrance examsor even remember girls name stumbling fluke job allgirls dormitory may last chance series inspired new hit anime love hina proves love conquers even stupidity,"[""['manga'"", ""'comics'"", ""'romance'"", ""'graphic-novels'"", ""'fiction'"", ""'young-adult'"", ""'contemporary']""]"
